machine; formula tape; number steps before formula tape; number macro steps before special case
1RB1LE_1RC1LA_0LD0RA_---1LB_0RD0LD; 0∞<A110(1110)0∞; 87; 30
1RB1LE_1RC1LA_0LD0RA_---1LB_1RC0LD; 0∞<A110(1110)0∞; 67; 24
1RB1LE_1RC1LA_0LD0RC_0RA0LB_0LC---; 0∞<C011000111100(111100)0∞; 411; 136
1RB1LE_1RC1LA_1RD---_0LA0RD_0LD0RB; 0∞<A001110(01110)0∞; 111; 39
1RB1LE_1RC1LA_1RD---_0LA0RD_0LD1RB; 0∞<A001110(01110)0∞; 87; 31
1RB1LE_1RC1LA_1RD0RD_0LA1LB_---1LD; 0∞<A0111111(1111)00∞; 111; 36
1RB1LE_1RC1LA_1RD1LC_1LB0RC_---0LA; 0∞<C1111111111(111)01110∞; 249; 63
1RB1LE_1RC1LA_1LD0RC_0LA1RC_---0LB; 0∞<B01(101)010∞; 67; 25
1RB1LE_1RC1LA_1LD0RD_---0RA_1LB0LD; 0∞1111(1111)00A>0∞; 171; 59
1RB1LE_1RC1LA_1LD0RD_---0RA_1LB1LD; 0∞1111(1111)00A>0∞; 165; 57
1RB1LE_1RC1LB_0RD0RE_1RE---_1LA0LA; 0∞<B11111111111(11)0∞; 138; 39
1RB1LE_1RC1LB_1RD0RD_0LA1RE_---0LB; 0∞<B1(111)0100∞; 53; 19
1RB1LE_1RC1LB_1RD0RE_1LE---_1LA0LA; 0∞<B11111(11)0∞; 60; 21
1RB1LE_1RC1LB_1LD0RB_0LA1LD_---1LA; 0∞<B11111(111)0110∞; 104; 35
1RB1LE_1RC1LB_1LD0RD_1LA0LA_0LA---; 0∞<B11111(11)0∞; 59; 21
1RB1LE_1RC1LC_0RD0LA_1LD0LB_---0RC; 0∞<A0101111(1111)0∞; 273; 95
1RB1LE_1RC1LC_1RD0LA_1LC0RA_---0LB; 0∞<A01010(1010)0∞; 120; 42
1RB1LE_1RC1LD_0RD---_1LA0LA_0LB0RA; 0∞<B0101(0101)0∞; 69; 24
1RB1LE_1RC1LD_0RD---_1LA0LA_0LB0LB; 0∞<B0101(0101)0∞; 61; 22
1RB1LE_1RC1LD_0RD---_1LA0LA_1RA0LB; 0∞<B0101(0101)0∞; 65; 24
1RB1LE_1RC1LD_0RD0LD_1LB0LA_---0LB; 0∞<A001010(1010)00∞; 150; 54
1RB1LE_1RC1LD_0RD1LA_1LB0LB_---1LC; 0∞<A1111(111)0∞; 73; 28
1RB1LE_1RC1LD_0LB---_0RA1LC_1RE0RD; 0∞1101(101101)00A>0∞; 199; 69
1RB1LE_1RC1LD_0LD0RA_---1LE_1RC0LB; 0∞111(111)01B>0∞; 97; 34
1RB1LE_1RC1LD_1RD0RB_1RE---_1LA0LA; 0∞<A01011(1011)0∞; 75; 27
1RB1LE_1RC1LD_1RD0RB_1LE0LA_---0LB; 0∞<A0101(0101)0∞; 57; 21
1RB1LE_1RC1LD_1RD0RD_0LA0RB_---1LB; 0∞<A01110(1110)0∞; 72; 26
1RB1LE_1RC1LD_1RD0LE_0LA---_0LB0RA; 0∞<A01010(1010)0∞; 66; 24
1RB1LE_1RC1LD_1LB0RA_---0LA_0RD1LB; 0∞<A0111111(1011)0∞; 146; 49
1RB1LE_1RC1LD_1LB0RB_1RD0LA_---0LC; 0∞<B10101(0101)0∞; 74; 22
1RB1LE_1RC1LD_1LB0RD_1LC0LA_---1RC; 0∞<A011(111111111111)0∞; 521; 162
1RB1LE_1RC1LD_1LD0RC_0LA0LC_---1LB; 0∞<A0111101(011101)111010∞; 334; 114
1RB1LE_1RC1LD_1LD0RE_---0RA_0LA1LB; 0∞<A0101(1101)0∞; 68; 24
1RB1LE_1RC1LD_1LD0RE_---0LA_0LA1LB; 0∞<A0101(1101)0∞; 56; 20
1RB1LE_1RC1LD_1LD0RE_---0LA_1RB0RD; 0∞<A0101(11101)0∞; 128; 44
1RB1LE_1RC1LE_0RD---_1RE0LB_0LA1LD; 0∞<B01101(101)00∞; 82; 30
1RB1LE_1RC1LE_0RD1LA_1LB0LB_---1LC; 0∞<A1111(111)0∞; 77; 30
1RB1LE_1RC1LE_1RD---_1LB0RE_1LC0LA; 0∞<C1101(0101)10∞; 60; 22
1RB1LE_1RC1LE_1LD0RA_---0LE_0LD1LB; 0∞1(1011)0110A>0∞; 119; 43
1RB1LE_1RC1LE_1LD0RB_0LA1LD_0LC---; 0∞<A01101011(01011)0∞; 178; 65
1RB1LE_1RC1LE_1LD0RC_0LA1LC_---0LB; 0∞110011(1111)00C>0∞; 217; 80
1RB1LE_1LB0RC_---1RD_1LA1RA_0LA0RC; 0∞<A01(0111)10∞; 95; 36
1RB1LE_1LB0RC_0RE0LD_1LA---_0RB1LD; 0∞<A1111011(011011)0∞; 236; 82
1RB1LE_1LB0RC_1RD0LD_1LA0RA_0RC---; 0∞<A10101(0101)0∞; 77; 26
1RB1LE_1LB0RC_1RD1LA_1LA0LB_0LC---; 0∞<A1011(11)0∞; 55; 19
1RB1LE_1LB0RC_1LA1RD_1LE0LB_---0LC; 0∞<A101(101)0∞; 43; 14
1RB1LE_1LB0RC_1LD0RD_1LA0LA_0LC---; 0∞<A110111(01110111)0∞; 233; 78
1RB1LE_1LB0RC_1LD1RC_1RA0LD_---0LA; 0∞<A0101(0101)0∞; 135; 47
1RB1LE_1LB0LC_0LD---_1RD0RA_0RE0RB; 0∞111(111)0A>0∞; 96; 34
1RB1LE_1LB0LC_1LA0RD_0RE0LB_1RC---; 0∞<A1010010(010)0∞; 103; 35
1RB1LE_1LB1RC_---0RD_1LE0RA_1LA0LC; 0∞<A1111111(111111)0∞; 158; 54
1RB1LE_1LB1RC_---0RD_1LE0LA_1LA0LC; 0∞<A1111(111)0∞; 72; 24
1RB1LE_1LB1RC_---1RD_0LA0RE_1LA0RA; 0∞<A11(111111)00∞; 141; 44
1RB1LE_1LB1RC_---1RD_1LA0RA_0RE0LA; 0∞<A01(0111)10∞; 119; 44
1RB1LE_1LB1RC_---1RD_1LA0RA_1RC0LA; 0∞<A01(0111)10∞; 95; 36
1RB1LE_1LB1RC_---1RD_1LA1RB_0RB1LA; 0∞1111(111111)B>0∞; 157; 61
1RB1LE_1LB1RC_---1RD_1LE1RB_0RB1LA; 0∞1(111111)B>0∞; 111; 43
1RB1LE_1LB1RC_0LA0RD_1LA0LA_---1LD; 0∞<A1110110(110)0∞; 107; 32
1RB1LE_1LB1RC_0LE0RD_1RC0LA_---1LA; 0∞<A111(11)00∞; 63; 21
1RB1LE_1LB1RC_1RB1RD_1LA0LB_---0LC; 0∞11111(111111)B>0∞; 184; 66
1RB1LE_1LB1RC_1RB1RD_1LA1RB_---0LC; 0∞11111(111111)B>0∞; 154; 56
1RB1LE_1LB1RC_1RD1RC_1LE0RB_---0LA; 0∞<A0101(0101)0∞; 63; 23
1RB1LE_1LB1RC_1LA0RD_1LA0LA_---1LD; 0∞<A011(011)10∞; 81; 31
1RB1LE_1LB1RC_1LD0RC_0LD1RA_---0LA; 0∞<A0101(0101)0∞; 135; 47
1RB1LE_1LB1RC_1LD0RD_1LA0LA_---1LD; 0∞<A01101101(101)0∞; 129; 43
1RB1LE_1LB1RC_1LE0RD_1RC1LA_---1LD; 0∞<A111111111(111111)0∞; 228; 78
1RB1LE_1LB1RC_1LE1RD_1RC1RB_---1LA; 0∞<A1111(111111)0∞; 97; 36
1RB1LE_1LB1RC_1LE1RD_1LD1RB_---1LA; 0∞<A1111(111111)0∞; 103; 38
1RB1LE_1LB1LC_1RD0LA_0RB0LE_---1RD; 0∞<A0111(111)0∞; 120; 42
1RB1LE_1LB1LC_1RD1RC_0LA1RB_---0LA; 0∞<A01010(1010)0∞; 78; 28
1RB1LE_1LC---_0RD1LB_1LA1RD_0LB0RE; 0∞<C111011(11)0∞; 85; 29
1RB1LE_1LC---_1RA0RD_0LD1RE_0LA1RC; 0∞<A010(0010)0∞; 87; 31
1RB1LE_1LC---_1RA0RD_0LE1RE_0LA1RC; 0∞<A010(0010)0∞; 75; 27
1RB1LE_1LC---_1RD1LC_1LA0RC_1LA0LA; 0∞<C1111111111(111)011110∞; 254; 63
1RB1LE_1LC---_1RE0LD_1LC1LE_1RA0RC; 0∞10101(01010101)1A>0∞; 218; 86
1RB1LE_1LC---_1LA0LD_1RC0RA_1RD0LC; 0∞111(111)0A>0∞; 96; 34
1RB1LE_1LC---_1LD0RD_0LA1RD_0LB0RC; 0∞<A011010(11010)0∞; 108; 38
1RB1LE_1LC---_1LE0LD_0RB0RA_1RD0LC; 0∞111(111)0A>0∞; 96; 34
1RB1LE_1LC0RA_---0LD_1LA0LB_1RA0RD; 0∞<A101(0101)0∞; 48; 18
1RB1LE_1LC0RA_---0LD_1LA0LE_1RC1RB; 0∞<A101(0101)0∞; 48; 18
1RB1LE_1LC0RA_---0LD_1LA0LE_1RD1LC; 0∞<A101(0101)0∞; 42; 16
1RB1LE_1LC0RA_---0LD_1LA1RD_1RD1LC; 0∞<A10111111111(111111)0∞; 324; 111
1RB1LE_1LC0RA_---0LD_1LA1LC_1RA1RC; 0∞<A101(0101)0∞; 48; 18
1RB1LE_1LC0RA_---0LD_1LA1LC_1RC---; 0∞<A101(0101)0∞; 42; 16
1RB1LE_1LC0RA_---0LD_1LA1LC_1RE0LD; 0∞<A101(0101)0∞; 42; 16
1RB1LE_1LC0RA_---0LD_1LA1LC_1RE1RD; 0∞<A101(0101)0∞; 48; 18
1RB1LE_1LC0RA_---0LD_1LE0LA_1RB1LB; 0∞<A001(01)11001110(01110)10∞; 393; 133
1RB1LE_1LC0RA_---1LD_1RA1LE_0LB0LD; 0∞1010(10010)A>0∞; 142; 52
1RB1LE_1LC0RA_---1LD_1RB0LA_0LC0RA; 0∞<A011101(01111101)0∞; 357; 124
1RB1LE_1LC0RA_---1LD_1RB0LA_0LC0LC; 0∞<A011101(01111101)0∞; 345; 120
1RB1LE_1LC0RA_---1LD_1RB0LA_1RA0LC; 0∞<A011101(01111101)0∞; 405; 140
1RB1LE_1LC0RA_---1LD_1RD0LA_1RB0LB; 0∞(1010)A>0∞; 30; 11
1RB1LE_1LC0RA_---1LD_1RD0LA_1RB1LB; 0∞<A011110111101(11101111011110111101)0∞; 1331; 448
1RB1LE_1LC0RA_---1LD_1RE0LA_0LC0RA; 0∞<A011101(01111101)0∞; 357; 124
1RB1LE_1LC0RA_---1LD_1LA0LB_1RB0RD; 0∞<A111(0111)0∞; 54; 20
1RB1LE_1LC0RA_---1LD_1LA0LE_0RD1LC; 0∞<A1111111(0111111)0∞; 366; 129
1RB1LE_1LC0RA_---1LD_1LA1RA_0LD1LC; 0∞<A111(1111)0∞; 72; 22
1RB1LE_1LC0RA_---1LD_1LE1RD_0RD0LB; 0∞01010(1010)A>0∞; 81; 29
1RB1LE_1LC0RA_---1LD_1LE1LC_1RB0LA; 0∞1111(1111)01110A>0∞; 150; 48
1RB1LE_1LC0RA_0RD1LB_1LA0RB_0LD---; 0∞(1010)A>0∞; 60; 15
1RB1LE_1LC0RA_0RE1LD_1LA---_0LB0LA; 0∞<A111(01111)0∞; 80; 27
1RB1LE_1LC0RA_0LA0LD_1RC---_0RB0LE; 0∞(0010)A>0∞; 38; 11
1RB1LE_1LC0RA_0LA0LD_1RC---_0RB1LB; 0∞<A011101(11101)0∞; 117; 41
1RB1LE_1LC0RA_0LA0LD_1RC---_0RB1LC; 0∞(0010)A>0∞; 36; 11
1RB1LE_1LC0RA_0LA0LD_1LE---_0RB0LE; 0∞(0010)A>0∞; 32; 9
1RB1LE_1LC0RA_0LA0LD_1LE---_0RB1LB; 0∞<A011101(11101)0∞; 99; 35
1RB1LE_1LC0RA_0LA0LD_1LE---_0RB1LC; 0∞(0010)A>0∞; 30; 9
1RB1LE_1LC0RA_0LA1LD_1RB1LC_0LC---; 0∞<A00101101(0110101101)0∞; 273; 96
1RB1LE_1LC0RA_0LD1LB_1LA---_0LE0RC; 0∞<A10111(01111110111111)0∞; 814; 230
1RB1LE_1LC0RA_0LD1LB_1LE---_0RB0LA; 0∞001000(01000)A>0∞; 102; 36
1RB1LE_1LC0RA_0LD1LC_1RA0LA_0LB---; 0∞<A0011011011(011011011)0∞; 387; 133
1RB1LE_1LC0RA_0LD1LC_1RA1LE_0LB---; 0∞1010(10010)A>0∞; 124; 46
1RB1LE_1LC0RA_0LD1LC_1LE---_0RB0LA; 0∞00100(0100)A>0∞; 78; 28
1RB1LE_1LC0RA_1RA1LD_0LC0LB_1RB---; 0∞1110(10110)A>0∞; 106; 40
1RB1LE_1LC0RA_1RA1LD_1LA---_0LB1LD; 0∞<A111(01111)0∞; 74; 25
1RB1LE_1LC0RA_1RB0LD_0RB0LA_0LC---; 0∞<A0010(10)01(1)0∞; 111; 39
1RB1LE_1LC0RA_1RB0LD_1LE---_0LB0LE; 0∞101010(1001010)A>0∞; 172; 62
1RB1LE_1LC0RA_1RB1LD_0LE---_0LB1LE; 0∞101000010(1001010010100101001010010)A>0∞; 1362; 432
1RB1LE_1LC0RA_1RC0LD_0LC1LA_---1RC; 0∞<A1010(1010)0∞; 99; 37
1RB1LE_1LC0RA_1RD1LC_0RB1LA_0LC---; 0∞<C111(1)011(01)10∞; 106; 37
1RB1LE_1LC0RA_1RD1LD_1LA0RE_0LB---; 0∞<A111(01111)0∞; 80; 27
1RB1LE_1LC0RA_1RE1LD_0LC0LB_1RB---; 0∞1110(10110)A>0∞; 106; 40
1RB1LE_1LC0RA_1RE1LD_1LA---_0LB0RE; 0∞<A111(01111)0∞; 80; 27
1RB1LE_1LC0RA_1RE1LD_1LA---_0LB1LC; 0∞<A111(01111)0∞; 74; 25
1RB1LE_1LC0RA_1LA0LD_0RC0LA_0LC---; 0∞<A0010(10)01(1)0∞; 111; 39
1RB1LE_1LC0RA_1LA0LD_0RC1LB_0LC---; 0∞<A1110110(110)011(1)0∞; 181; 52
1RB1LE_1LC0RA_1LD0RD_1LA0RE_0LB---; 0∞<A1110(11110)0∞; 80; 27
1RB1LE_1LC0RA_1LD0LB_0RD1LA_0RB---; 0∞0000010101010(10101010)A>0∞; 456; 160
1RB1LE_1LC0RA_1LD0LB_1RB1LA_0RB---; 0∞0000010101010(10101010)A>0∞; 444; 156
1RB1LE_1LC0RA_1LD0LB_1LA1RC_1RD---; 0∞<A1110101010101(01010101)0∞; 354; 122
1RB1LE_1LC0RA_1LD1LB_1RE---_0RB0LA; 0∞001000(01000)A>0∞; 114; 40
1RB1LE_1LC0RA_1LD1LC_1RE---_0RB0LA; 0∞00100(0100)A>0∞; 90; 32
1RB1LE_1LC0RA_1LD1LD_1RA---_0LB1LA; 0∞<A111(01111)0∞; 80; 27
1RB1LE_1LC0RA_1LD1LD_1LA---_0LB---; 0∞<A111(01111)0∞; 68; 23
1RB1LE_1LC0RA_1LD1LD_1LA---_1RA0LB; 0∞<A111(01111)0∞; 88; 29
1RB1LE_1LC0RA_1LE0RD_---1RC_1RE0LB; 0∞01010(1010)A>0∞; 93; 33
1RB1LE_1LC0RA_1LE1RD_---0RB_0LA0LC; 0∞<A0101(010101)10∞; 99; 37
1RB1LE_1LC0RA_1LE1LD_0LC---_0RB0LA; 0∞00100(0100)A>0∞; 78; 28
1RB1LE_1LC0RB_0RA1LD_0RD1LA_0LC---; 0∞1(1)01000(0)B>0∞; 140; 46
1RB1LE_1LC0RB_0RA1LD_1RB0LA_0LC---; 0∞1(1)001000(0)B>0∞; 138; 46
1RB1LE_1LC0RB_0RA1LD_1RB0LE_0LC---; 0∞1(1)001000(0)B>0∞; 144; 48
1RB1LE_1LC0RB_0RA1LD_1RB1LA_0LC---; 0∞1(1)01000(0)B>0∞; 126; 42
1RB1LE_1LC0RB_0RC0LD_1RA1LA_---0LB; 0∞<A101(01101)11010∞; 222; 85
1RB1LE_1LC0RB_0RC1LD_0LE---_1RA0LA; 0∞<A01010(10)01(1)0∞; 110; 39
1RB1LE_1LC0RB_0LA0LD_0RA1LB_1LA---; 0∞<A0110111(11011)0∞; 157; 57
1RB1LE_1LC0RB_0LA1RD_0RB1RD_---0LA; 0∞<A0101(0101)0∞; 69; 25
1RB1LE_1LC0RB_0LD1RC_0RA1LA_0RD---; 0∞1(1)01000(0)B>0∞; 108; 34
1RB1LE_1LC0RB_0LD1RC_0RA1LA_1RB---; 0∞1(1)01000(0)B>0∞; 100; 32
1RB1LE_1LC0RB_0LD1RC_0RA1LA_1LA---; 0∞1(1)0010000(0)B>0∞; 126; 40
1RB1LE_1LC0RB_0LD1RC_0RD1LA_0RD---; 0∞1(1)01000(0)B>0∞; 120; 38
1RB1LE_1LC0RB_0LD1RC_0RD1LA_1RB---; 0∞1(1)01000(0)B>0∞; 112; 36
1RB1LE_1LC0RB_0LD1RC_0RD1LA_1LA---; 0∞1(1)0010000(0)B>0∞; 138; 44
1RB1LE_1LC0RB_0LD1RC_0RD1LA_1LD---; 0∞1(1)0010000(0)B>0∞; 146; 46
1RB1LE_1LC0RB_0LD1RC_0RE1LA_0RD---; 0∞1(1)01000(0)B>0∞; 120; 38
1RB1LE_1LC0RB_0LD1RC_0RE1LA_1RB---; 0∞1(1)01000(0)B>0∞; 100; 32
1RB1LE_1LC0RB_0LD1RD_0RA1LA_1LA---; 0∞1(1)0010000(0)B>0∞; 124; 40
1RB1LE_1LC0RB_0LD1RD_0RD1LA_0LC---; 0∞001(1)01000(0)B>0∞; 130; 40
1RB1LE_1LC0RB_0LD1RD_0RD1LA_1LA---; 0∞1(1)0010000(0)B>0∞; 136; 44
1RB1LE_1LC0RB_0LD1RD_0RD1LA_1LD---; 0∞1(1)0010000(0)B>0∞; 144; 46
1RB1LE_1LC0RB_0LD1LA_0RA0LA_0LB---; 0∞<A1101(011101)111010∞; 274; 104
1RB1LE_1LC0RB_0LD1LA_0RA1RD_0LC---; 0∞1(1)0001000(0)B>0∞; 156; 52
1RB1LE_1LC0RB_0LD1LA_0RA1RE_0LC---; 0∞1(1)0001000(0)B>0∞; 138; 46
1RB1LE_1LC0RB_0LD1LA_0RA1LA_0LA---; 0∞1(1)0001000(0)B>0∞; 114; 38
1RB1LE_1LC0RB_0LD1LA_0RA1LA_0LC---; 0∞1(1)0001000(0)B>0∞; 120; 40
1RB1LE_1LC0RB_0LD1LA_0RA1LA_1LA---; 0∞1(1)001000(0)B>0∞; 102; 34
1RB1LE_1LC0RB_0LD1LA_0RA1LD_0LC---; 0∞<A10101(101101)0∞; 170; 62
1RB1LE_1LC0RB_0LD1LA_0RD1LA_0LA---; 0∞1(1)0001000(0)B>0∞; 126; 42
1RB1LE_1LC0RB_0LD1LA_0RD1LA_1LA---; 0∞1(1)001000(0)B>0∞; 114; 38
1RB1LE_1LC0RB_0LD1LA_0RD1LA_1LD---; 0∞1(1)001000(0)B>0∞; 120; 40
1RB1LE_1LC0RB_0LD1LA_1RA0LA_---0RC; 0∞<A11(0101)0∞; 75; 24
1RB1LE_1LC0RB_0LD1LA_1RA0LA_---1RB; 0∞<A11(0101)0∞; 67; 22
1RB1LE_1LC0RB_0LD1LB_0RA1LA_0RD---; 0∞(1)01000(0)B>0∞; 80; 34
1RB1LE_1LC0RB_0LD1LB_0RA1LA_1RB---; 0∞(1)01000(0)B>0∞; 76; 32
1RB1LE_1LC0RB_0LD1LB_0RA1LA_1LA---; 0∞1(1)0010000(0)B>0∞; 124; 40
1RB1LE_1LC0RB_0LD1LB_0RD1LA_0RD---; 0∞(1)01000(0)B>0∞; 90; 38
1RB1LE_1LC0RB_0LD1LB_0RD1LA_1RB---; 0∞(1)01000(0)B>0∞; 86; 36
1RB1LE_1LC0RB_0LD1LB_0RD1LA_1LA---; 0∞1(1)0010000(0)B>0∞; 138; 44
1RB1LE_1LC0RB_0LD1LB_0RD1LA_1LD---; 0∞1(1)0010000(0)B>0∞; 144; 46
1RB1LE_1LC0RB_0LD1LB_0RE1LA_0RD---; 0∞(1)01000(0)B>0∞; 90; 38
1RB1LE_1LC0RB_0LD1LB_0RE1LA_1RB---; 0∞(1)01000(0)B>0∞; 76; 32
1RB1LE_1LC0RB_0LD1LB_1RA1RD_---0LA; 0∞1100001111(1111)00B>0∞; 310; 104
1RB1LE_1LC0RB_0LD1LB_1RA1LE_---0LA; 0∞1100001111(1111)00B>0∞; 286; 96
1RB1LE_1LC0RB_0LD1LC_0RA1LA_0RD---; 0∞(1)0100(0)B>0∞; 66; 28
1RB1LE_1LC0RB_0LD1LC_0RA1LA_1RB---; 0∞(1)0100(0)B>0∞; 62; 26
1RB1LE_1LC0RB_0LD1LC_0RA1LA_1LA---; 0∞1(1)001000(0)B>0∞; 104; 34
1RB1LE_1LC0RB_0LD1LC_0RD1LA_0RD---; 0∞(1)0100(0)B>0∞; 76; 32
1RB1LE_1LC0RB_0LD1LC_0RD1LA_1RB---; 0∞(1)0100(0)B>0∞; 72; 30
1RB1LE_1LC0RB_0LD1LC_0RD1LA_1LA---; 0∞1(1)001000(0)B>0∞; 118; 38
1RB1LE_1LC0RB_0LD1LC_0RD1LA_1LD---; 0∞1(1)001000(0)B>0∞; 124; 40
1RB1LE_1LC0RB_0LD1LC_0RE1LA_0RD---; 0∞(1)0100(0)B>0∞; 76; 32
1RB1LE_1LC0RB_0LD1LC_0RE1LA_1RB---; 0∞(1)0100(0)B>0∞; 62; 26
1RB1LE_1LC0RB_0LD1LD_0RA1LA_1RC---; 0∞1(1)0010000(0)B>0∞; 132; 42
1RB1LE_1LC0RB_0LD1LD_0RA1LA_1LA---; 0∞1(1)0010000(0)B>0∞; 124; 40
1RB1LE_1LC0RB_0LD1LD_0RD1LA_0LA---; 0∞1(1)0001000(0)B>0∞; 134; 44
1RB1LE_1LC0RB_0LD1LD_0RD1LA_1LA---; 0∞1(1)001000(0)B>0∞; 116; 38
1RB1LE_1LC0RB_0LD1LD_0RD1LA_1LD---; 0∞1(1)001000(0)B>0∞; 122; 40
1RB1LE_1LC0RB_0LD1LD_1RA0LA_---1RB; 0∞<A00101(0101)0∞; 138; 48
1RB1LE_1LC0RB_0LE0LD_0RB---_1RA0LA; 0∞<A01010(10)01(1)0∞; 98; 35
1RB1LE_1LC0RB_0LE0LD_1LB---_1RA0LA; 0∞<A0101010(1010)01(1)0∞; 146; 51
1RB1LE_1LC0RB_0LE1LD_0LE---_1RA0LA; 0∞<A01010(10)01(1)0∞; 92; 33
1RB1LE_1LC0RB_0LE1LD_1RB---_1RA0LA; 0∞<A010(10)01(1)0∞; 70; 25
1RB1LE_1LC0RB_1RA1RD_0RB1RD_---0LA; 0∞<A0101(0101)0∞; 81; 29
1RB1LE_1LC0RB_1RA1LD_0RB0LA_---0LC; 0∞00(110)0B>0∞; 82; 30
1RB1LE_1LC0RB_1RA1LD_0RE0LA_---0LC; 0∞<A0101(0101)0∞; 102; 36
1RB1LE_1LC0RB_1RA1LD_0LC0LA_---0RC; 0∞<A0101101(101101)0∞; 276; 94
1RB1LE_1LC0RB_1RA1LD_0LC0LA_---0LC; 0∞<A0101101(101101)0∞; 216; 74
1RB1LE_1LC0RB_1RA1LD_0LC1LB_---0LA; 0∞<A01110111(01110111)0∞; 408; 140
1RB1LE_1LC0RB_1RA1LD_1RA0LA_---0LC; 0∞<A0101101(101101)0∞; 222; 76
1RB1LE_1LC0RB_1RA1LD_1LB0LA_---0LC; 0∞<B111(101101101)0∞; 442; 135
1RB1LE_1LC0RB_1RC0LD_1LA0RA_0LA---; 0∞<A0101101(11011101)0∞; 228; 78
1RB1LE_1LC0RB_1RC0LD_1LA0RA_0LB---; 0∞<A101(01101)0∞; 130; 49
1RB1LE_1LC0RB_1RC1RD_1LA1LD_---0LB; 0∞<A111(1111)0∞; 70; 26
1RB1LE_1LC0RB_1RE0LD_0RA---_0LA0RC; 0∞<A01010101010(1010)0∞; 185; 52
1RB1LE_1LC0RB_1RE0LD_1RA0LA_---0RD; 0∞111(111111)01A>0∞; 258; 88
1RB1LE_1LC0RB_1LD1LA_0LC1RD_---0RC; 0∞<A1011(11)0∞; 84; 33
1RB1LE_1LC0RB_1LD1LA_0LC1RD_---1RB; 0∞<A1011(11)0∞; 74; 29
1RB1LE_1LC0RB_1LD1LC_0LE---_1RA0LA; 0∞<A01010(10)011(11)0∞; 113; 40
1RB1LE_1LC0RB_1LE1RD_1LB0RC_0LA---; 0∞<A0101(0101)0∞; 78; 28
1RB1LE_1LC0RC_0RA0LD_0LB0LE_1RC---; 0∞00100100(100100)A>0∞; 216; 74
1RB1LE_1LC0RC_0RD1LA_0LB0LA_---0LC; 0∞<A11011(011011)100∞; 270; 94
1RB1LE_1LC0RC_0RD1LA_1LB0LA_---1LD; 0∞<A11111(011011)1110∞; 149; 48
1RB1LE_1LC0RC_0LA0LD_1RD0RB_---0LA; 0∞<A0101(0101)0∞; 90; 32
1RB1LE_1LC0RC_0LA0LD_1RD0RB_---1RC; 0∞<A0101(0101)0∞; 126; 44
1RB1LE_1LC0RC_0LA1RD_---0RB_1RE0LD; 0∞<A0101(0101)0∞; 108; 38
1RB1LE_1LC0RC_0LA1RD_0RC0RB_1LB---; 0∞<A011101(11011)0∞; 98; 38
1RB1LE_1LC0RC_0LA1RD_1LA0RB_1LD---; 0∞<A111(111111)010∞; 243; 93
1RB1LE_1LC0RC_0LD1LA_1RA1LC_---0RD; 0∞1111(1111)B>0∞; 75; 26
1RB1LE_1LC0RC_0LD1LA_1RA1LC_---0LD; 0∞1111(1111)B>0∞; 69; 24
1RB1LE_1LC0RC_0LD1LA_1RA1LC_---1LD; 0∞1111(1111)B>0∞; 75; 26
1RB1LE_1LC0RC_1RA0LD_0LB1LB_---1LA; 0∞<A11101101101101(101)0∞; 252; 72
1RB1LE_1LC0RC_1RA0LD_1RA0LB_---1LA; 0∞<A11001001(001001)0∞; 174; 62
1RB1LE_1LC0RC_1RD0RC_1LA1LD_0LB---; 0∞<A111011(1101111011)0∞; 221; 72
1RB1LE_1LC0RC_1RD1RC_1LE0LB_---0LA; 0∞<A0101(0101)0∞; 75; 27
1RB1LE_1LC0RC_1RD1LA_0LA0RD_0LD---; 0∞<A11(011110)0∞; 67; 22
1RB1LE_1LC0RC_1RD1LA_1RA0LC_---1LC; 0∞<A1011(111111)01110∞; 163; 54
1RB1LE_1LC0RC_1RD1LA_1RA1RA_---0LC; 0∞<A1(011011)10∞; 75; 26
1RB1LE_1LC0RC_1RD1LA_1LE0LB_---0LA; 0∞<A01(0101)1110∞; 104; 34
1RB1LE_1LC0RC_1RD1LA_1LE0LC_---1LC; 0∞<A1011(111111)010∞; 295; 102
1RB1LE_1LC0RC_1RD1LA_1LE1LC_---0LD; 0∞<A1101(1101)010∞; 103; 36
1RB1LE_1LC0RC_1RD1LC_---1RA_1RB0LA; 0∞<A0101(01111111111111010101)110∞; 1615; 496
1RB1LE_1LC0RC_1LA0RD_1LD1LC_---0LC; 0∞<A11111(11111)0∞; 231; 79
1RB1LE_1LC0RD_---0RB_1LE1RE_1LA0LB; 0∞<A11111(111)0∞; 108; 36
1RB1LE_1LC0RD_---0LD_0RE1RE_1LA1LC; 0∞<A11111(111)0∞; 107; 36
1RB1LE_1LC0RD_---0LD_0LE1LA_1RA1LC; 0∞<A1011(11011101)0∞; 173; 58
1RB1LE_1LC0RD_---0LD_1RA1LA_0RC1LB; 0∞<A1011111(111111)0∞; 317; 109
1RB1LE_1LC0RD_---0LD_1RA1LA_0RD1LB; 0∞<A1011111(111111)0∞; 323; 111
1RB1LE_1LC0RD_---0LD_1RA1LA_1RB1LB; 0∞<A1011111(111111)0∞; 317; 109
1RB1LE_1LC0RD_---0LD_1RA1LA_1RE1LB; 0∞<A1011111(111111)0∞; 329; 113
1RB1LE_1LC0RD_---0LD_1LA1RB_1LC1LD; 0∞<A101(1110111101)0∞; 264; 82
1RB1LE_1LC0RD_---0LD_1LA1RD_1RC1LC; 0∞<A101(111)0∞; 44; 18
